volume (mL),WT[23May2024_CA-CTD_T188C] (UV),volume (mL),WT[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),WT LC[24May2024_CA-CTD_T188C] (UV),volume (mL),WT LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Red[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Red[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Red LC[24May2024_CA-CTD_T188C] (UV),volume (mL),T188C Red LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Ox[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Ox[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Ox LC[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Ox LC[23May2024_CA-CTD_T188C] (Molar mass)
6.508605796,0.002161913,,,6.507697462,-0.017670111,,,6.512697597,0.000350777,,,6.509740967,0.000840561,,,6.514747597,0.000360812,,,6.511107634,0.001301921,,
6.517023074,0.002156079,,,6.51611474,-0.017668556,,,6.521114875,0.000350107,,,6.518158248,0.000846738,,,6.523164875,0.00036106,,,6.519524914,0.001287762,,
6.525440352,0.00215406,,,6.524532018,-0.017669874,,,6.529532153,0.000351192,,,6.526575528,0.000838632,,,6.531582153,0.00036046,,,6.527942195,0.00126037,,
6.533857629,0.002154033,,,6.532949296,-0.017673915,,,6.537949431,0.000352499,,,6.534992808,0.000832696,,,6.539999431,0.000357903,,,6.536359475,0.001247774,,
6.542274907,0.002153706,,,6.541366574,-0.017694143,,,6.546366709,0.000353726,,,6.543410088,0.000832161,,,6.548416709,0.000355369,,,6.544776755,0.001241321,,
6.550692185,0.00215302,,,6.549783852,-0.017710373,,,6.554783988,0.000354443,,,6.551827369,0.000834012,,,6.556833988,0.000351564,,,6.553194035,0.00122808,,
6.559109463,0.002151882,,,6.55820113,-0.01772567,,,6.563201266,0.000354709,,,6.560244649,0.000836664,,,6.565251266,0.0003466,,,6.561611316,0.001208732,,
6.567526741,0.002150346,,,6.566618408,-0.017740214,,,6.571618544,0.000353534,,,6.568661929,0.000839364,,,6.573668544,0.000342257,,,6.570028596,0.00122597,,
6.575944019,0.00214657,,,6.575035685,-0.017751135,,,6.580035822,0.000351712,,,6.577079209,0.000827368,,,6.582085822,0.000337974,,,6.578445876,0.001235646,,
6.584361297,0.00214159,,,6.583452963,-0.017760339,,,6.5884531,0.000349942,,,6.58549649,0.000802356,,,6.5905031,0.000335036,,,6.586863156,0.00123826,,
6.592778574,0.002136413,,,6.591870241,-0.017768057,,,6.596870378,0.0003498,,,6.59391377,0.000788505,,,6.598920378,0.00033287,,,6.595280437,0.001228754,,
6.601195852,0.002131446,,,6.600287519,-0.017789251,,,6.605287656,0.00034981,,,6.60233105,0.000780346,,,6.607337656,0.00033113,,,6.603697717,0.001211227,,
6.60961313,0.002126647,,,6.608704797,-0.017798751,,,6.613704934,0.000349835,,,6.61074833,0.000773285,,,6.615754934,0.000329758,,,6.612114997,0.001219392,,
6.618030408,0.002121996,,,6.617122075,-0.017805977,,,6.622122212,0.000349871,,,6.619165611,0.000749624,,,6.624172212,0.000328883,,,6.620532277,0.001281954,,
6.626447686,0.002118326,,,6.625539353,-0.017811331,,,6.63053949,0.000350157,,,6.627582891,0.000711232,,,6.63258949,0.000328163,,,6.628949558,0.00135691,,
6.634864964,0.002114913,,,6.633956631,-0.017789668,,,6.638956768,0.000350742,,,6.636000171,0.000650014,,,6.641006768,0.000325701,,,6.637366838,0.001424502,,
6.643282242,0.002111718,,,6.642373908,-0.017723409,,,6.647374046,0.000351274,,,6.644417451,0.000612401,,,6.649424046,0.000321694,,,6.645784118,0.001464017,,
6.65169952,0.002108747,,,6.650791186,-0.017642039,,,6.655791324,0.000351757,,,6.652834732,0.000615895,,,6.657841324,0.000317846,,,6.654201398,0.001478735,,
6.660116797,0.00210587,,,6.659208464,-0.017594158,,,6.664208602,0.000352271,,,6.661252012,0.000630178,,,6.666258602,0.000314873,,,6.662618679,0.001463472,,
6.668534075,0.002102355,,,6.667625742,-0.017576093,,,6.67262588,0.000353718,,,6.669669292,0.000645883,,,6.67467588,0.000312379,,,6.671035959,0.001457411,,
6.676951353,0.002098273,,,6.67604302,-0.017575795,,,6.681043158,0.000355475,,,6.678086572,0.000662744,,,6.683093158,0.000310299,,,6.679453239,0.001455727,,
6.685368631,0.002092333,,,6.684460298,-0.017566429,,,6.689460436,0.000356886,,,6.686503853,0.000676722,,,6.691510436,0.000310116,,,6.687870519,0.001436073,,
6.693785909,0.002088131,,,6.692877576,-0.017563244,,,6.697877714,0.000357988,,,6.694921133,0.000688143,,,6.699927714,0.000311934,,,6.6962878,0.001400458,,
6.702203187,0.00208446,,,6.701294854,-0.017565629,,,6.706294992,0.000356635,,,6.703338413,0.000696518,,,6.708344992,0.000313845,,,6.70470508,0.001343317,,
6.710620465,0.002080731,,,6.709712131,-0.01759308,,,6.71471227,0.000354171,,,6.711755693,0.000708443,,,6.71676227,0.00031529,,,6.71312236,0.001295606,,
6.719037743,0.002076944,,,6.718129409,-0.017627997,,,6.723129548,0.000352445,,,6.720172974,0.000716184,,,6.725179548,0.00031632,,,6.72153964,0.001254471,,
6.72745502,0.002072969,,,6.726546687,-0.01765045,,,6.731546827,0.000351038,,,6.728590254,0.00072019,,,6.733596827,0.000314838,,,6.729956921,0.001219065,,
6.735872298,0.002067123,,,6.734963965,-0.017672132,,,6.739964105,0.000349905,,,6.737007534,0.000711675,,,6.742014105,0.000312883,,,6.738374201,0.001213812,,
6.744289576,0.002060936,,,6.743381243,-0.017693256,,,6.748381383,0.000350813,,,6.745424814,0.000678795,,,6.750431383,0.000311846,,,6.746791481,0.00123844,,
6.752706854,0.002055285,,,6.751798521,-0.017718738,,,6.756798661,0.000354096,,,6.753842095,0.000633471,,,6.758848661,0.000312793,,,6.755208761,0.001293142,,
6.761124132,0.002051602,,,6.760215799,-0.017738942,,,6.765215939,0.000357691,,,6.762259375,0.000597789,,,6.767265939,0.000313723,,,6.763626042,0.001353685,,
6.76954141,0.00204933,,,6.768633076,-0.017746244,,,6.773633217,0.00036097,,,6.770676655,0.000577851,,,6.775683217,0.000314578,,,6.772043322,0.001409907,,
6.777958688,0.002047597,,,6.777050354,-0.017719439,,,6.782050495,0.000363165,,,6.779093936,0.000559272,,,6.784100495,0.000315258,,,6.780460602,0.001439441,,
6.786375966,0.002045648,,,6.785467632,-0.017678563,,,6.790467773,0.000364404,,,6.787511216,0.000541739,,,6.792517773,0.000315784,,,6.788877882,0.001445381,,
6.794793243,0.002043503,,,6.79388491,-0.017641447,,,6.798885051,0.000363029,,,6.795928496,0.000511303,,,6.800935051,0.000316065,,,6.797295163,0.001462214,,
6.803210521,0.002041217,,,6.802302188,-0.01761664,,,6.807302329,0.000359036,,,6.804345776,0.000488756,,,6.809352329,0.000314187,,,6.805712443,0.001484699,,
6.811627799,0.002037872,,,6.810719466,-0.017602699,,,6.815719607,0.000354939,,,6.812763057,0.000468567,,,6.817769607,0.000314235,,,6.814129723,0.00151073,,
6.820045077,0.002032235,,,6.819136744,-0.017603699,,,6.824136885,0.000353246,,,6.821180337,0.000450383,,,6.826186885,0.000314523,,,6.822547003,0.001534564,,
6.828462355,0.002026109,,,6.827554022,-0.017608588,,,6.832554163,0.000354609,,,6.829597617,0.000466418,,,6.834604163,0.000315005,,,6.830964284,0.001534153,,
6.836879633,0.002019855,,,6.835971299,-0.017616783,,,6.840971441,0.000355696,,,6.838014897,0.00049999,,,6.843021441,0.000315001,,,6.839381564,0.001512286,,
6.845296911,0.002013274,,,6.844388577,-0.017588804,,,6.849388719,0.000356509,,,6.846432178,0.000536311,,,6.851438719,0.000314566,,,6.847798844,0.001514014,,
6.853714189,0.002007774,,,6.852805855,-0.017556987,,,6.857805997,0.000356456,,,6.854849458,0.000544154,,,6.859855997,0.000313238,,,6.856216124,0.001535374,,
6.862131466,0.002003182,,,6.861223133,-0.017526035,,,6.866223275,0.000356199,,,6.863266738,0.000526743,,,6.868273275,0.000311094,,,6.864633405,0.001554308,,
6.870548744,0.00200051,,,6.869640411,-0.017497838,,,6.874640553,0.000355769,,,6.871684018,0.000516072,,,6.876690553,0.000311799,,,6.873050685,0.001570909,,
6.878966022,0.001999059,,,6.878057689,-0.017477398,,,6.883057831,0.000354178,,,6.880101299,0.000519145,,,6.885107831,0.000312072,,,6.881467965,0.001574551,,
6.8873833,0.001997518,,,6.886474967,-0.017463794,,,6.891475109,0.00035232,,,6.888518579,0.00052702,,,6.893525109,0.000311934,,,6.889885245,0.001600137,,
6.895800578,0.001995686,,,6.894892245,-0.017438383,,,6.899892387,0.000350659,,,6.896935859,0.000539,,,6.901942387,0.000310921,,,6.898302526,0.001622545,,
6.904217856,0.001993596,,,6.903309522,-0.017379839,,,6.908309666,0.00034905,,,6.905353139,0.000559622,,,6.910359666,0.00030978,,,6.906719806,0.001641891,,
6.912635134,0.00199117,,,6.9117268,-0.017313079,,,6.916726944,0.000346224,,,6.91377042,0.000580501,,,6.918776944,0.000309444,,,6.915137086,0.001655146,,
6.921052412,0.001986841,,,6.920144078,-0.017267715,,,6.925144222,0.000343044,,,6.9221877,0.000624554,,,6.927194222,0.00030923,,,6.923554366,0.001707684,,
6.929469689,0.001980829,,,6.928561356,-0.017241385,,,6.9335615,0.000339564,,,6.93060498,0.000676429,,,6.9356115,0.000308797,,,6.931971647,0.001743843,,
6.937886967,0.001973697,,,6.936978634,-0.017236263,,,6.941978778,0.00033515,,,6.93902226,0.000724847,,,6.944028778,0.000308169,,,6.940388927,0.001765113,,
6.946304245,0.001968042,,,6.945395912,-0.017268534,,,6.950396056,0.000333688,,,6.947439541,0.000752939,,,6.952446056,0.000306451,,,6.948806207,0.001759421,,
6.954721523,0.001962754,,,6.95381319,-0.01728081,,,6.958813334,0.000335505,,,6.955856821,0.000763062,,,6.960863334,0.000305684,,,6.957223487,0.001704959,,
6.963138801,0.001958337,,,6.962230468,-0.017280576,,,6.967230612,0.000337356,,,6.964274101,0.000758819,,,6.969280612,0.000305067,,,6.965640768,0.0016399,,
6.971556079,0.001954377,,,6.970647745,-0.017279017,,,6.97564789,0.000339203,,,6.972691381,0.000755061,,,6.97769789,0.000304575,,,6.974058048,0.001571589,,
6.979973357,0.001950815,,,6.979065023,-0.017276395,,,6.984065168,0.000340492,,,6.981108662,0.000753787,,,6.986115168,0.000304072,,,6.982475328,0.001526779,,
6.988390635,0.001948222,,,6.987482301,-0.017272019,,,6.992482446,0.000341285,,,6.989525942,0.000754709,,,6.994532446,0.000303558,,,6.990892608,0.001539053,,
6.996807912,0.001945744,,,6.995899579,-0.017269347,,,7.000899724,0.000340933,,,6.997943222,0.000759217,,,7.002949724,0.000302056,,,6.999309889,0.001547834,,
7.00522519,0.001943159,,,7.004316857,-0.017268205,,,7.009317002,0.000340038,,,7.006360502,0.000767004,,,7.011367002,0.000300504,,,7.007727169,0.001552954,,
7.013642468,0.001940478,,,7.012734135,-0.017274651,,,7.01773428,0.000341377,,,7.014777783,0.000777661,,,7.01978428,0.000299678,,,7.016144449,0.00154665,,
7.022059746,0.001939199,,,7.021151413,-0.01727749,,,7.026151558,0.000343342,,,7.023195063,0.000798358,,,7.028201558,0.000299497,,,7.024561729,0.001538498,,
7.030477024,0.001937952,,,7.029568691,-0.017260003,,,7.034568836,0.000346287,,,7.031612343,0.000822134,,,7.036618836,0.000300089,,,7.03297901,0.001528828,,
7.038894302,0.001936581,,,7.037985968,-0.01722809,,,7.042986114,0.00034951,,,7.040029623,0.000828959,,,7.045036114,0.000300541,,,7.04139629,0.001514106,,
7.04731158,0.001935101,,,7.046403246,-0.017180785,,,7.051403392,0.00035229,,,7.048446904,0.000820736,,,7.053453392,0.000300861,,,7.04981357,0.001490131,,
7.055728857,0.00193442,,,7.054820524,-0.017129936,,,7.05982067,0.000354675,,,7.056864184,0.000794503,,,7.06187067,0.000300886,,,7.05823085,0.001457991,,
7.064146135,0.001933065,,,7.063237802,-0.017089251,,,7.068237948,0.000355424,,,7.065281464,0.000781682,,,7.070287948,0.000300742,,,7.066648131,0.001442711,,
7.072563413,0.001931105,,,7.07165508,-0.017057604,,,7.076655226,0.000355786,,,7.073698744,0.000787807,,,7.078705226,0.000300355,,,7.075065411,0.00145362,,
7.080980691,0.001927789,,,7.080072358,-0.017051629,,,7.085072505,0.000355823,,,7.082116025,0.000795371,,,7.087122505,0.000297407,,,7.083482691,0.00147488,,
7.089397969,0.001921047,,,7.088489636,-0.017089616,,,7.093489783,0.000354121,,,7.090533305,0.000811142,,,7.095539783,0.000292663,,,7.091899971,0.001505046,,
7.097815247,0.001912936,,,7.096906914,-0.017113087,,,7.101907061,0.000352445,,,7.098950585,0.000821063,,,7.103957061,0.000289946,,,7.100317252,0.001537736,,
7.106232525,0.001906367,,,7.105324191,-0.017133249,,,7.110324339,0.000350945,,,7.107367865,0.000825726,,,7.112374339,0.000288073,,,7.108734532,0.00156919,,
7.114649803,0.001901105,,,7.113741469,-0.017150633,,,7.118741617,0.000348704,,,7.115785146,0.000817894,,,7.120791617,0.000286927,,,7.117151812,0.001582581,,
7.12306708,0.001896068,,,7.122158747,-0.017188919,,,7.127158895,0.000347027,,,7.124202426,0.000794646,,,7.129208895,0.000288245,,,7.125569092,0.001579989,,
7.131484358,0.001891218,,,7.130576025,-0.017246456,,,7.135576173,0.000345819,,,7.132619706,0.000762362,,,7.137626173,0.000289926,,,7.133986373,0.001577986,,
7.139901636,0.001885604,,,7.138993303,-0.017292382,,,7.143993451,0.000345018,,,7.141036986,0.000748102,,,7.146043451,0.000291903,,,7.142403653,0.001570763,,
7.148318914,0.001880786,,,7.147410581,-0.017289467,,,7.152410729,0.000346137,,,7.149454267,0.000753242,,,7.154460729,0.000295224,,,7.150820933,0.001558913,,
7.156736192,0.001876601,,,7.155827859,-0.017283192,,,7.160828007,0.000347827,,,7.157871547,0.000758052,,,7.162878007,0.00029833,,,7.159238213,0.001552187,,
7.16515347,0.001873598,,,7.164245137,-0.017277101,,,7.169245285,0.000349502,,,7.166288827,0.000770925,,,7.171295285,0.000300802,,,7.167655494,0.001557025,,
7.173570748,0.001870968,,,7.172662414,-0.017271211,,,7.177662563,0.000349975,,,7.174706107,0.000781774,,,7.179712563,0.000302715,,,7.176072774,0.001565693,,
7.181988026,0.001868904,,,7.181079692,-0.017254297,,,7.186079841,0.000349382,,,7.183123388,0.00079075,,,7.188129841,0.000303316,,,7.184490054,0.001577639,,
7.190405303,0.00186684,,,7.18949697,-0.017196336,,,7.194497119,0.000348577,,,7.191540668,0.000795686,,,7.196547119,0.00030297,,,7.192907334,0.001595671,,
7.198822581,0.001864232,,,7.197914248,-0.017157603,,,7.202914397,0.00034864,,,7.199957948,0.000798776,,,7.204964397,0.000300263,,,7.201324615,0.001613864,,
7.207239859,0.001861141,,,7.206331526,-0.017136325,,,7.211331675,0.000348834,,,7.208375228,0.000800276,,,7.213381675,0.000296993,,,7.209741895,0.00160743,,
7.215657137,0.001858187,,,7.214748804,-0.017149373,,,7.219748953,0.000350252,,,7.216792509,0.000791241,,,7.221798953,0.000293801,,,7.218159175,0.001579176,,
7.224074415,0.001855669,,,7.223166082,-0.017162538,,,7.228166231,0.000352458,,,7.225209789,0.000751531,,,7.230216231,0.00028976,,,7.226576455,0.001489007,,
7.232491693,0.001855225,,,7.231583359,-0.017175461,,,7.236583509,0.000354382,,,7.233627069,0.000692815,,,7.238633509,0.000286099,,,7.234993736,0.001376504,,
7.240908971,0.001853281,,,7.240000637,-0.017196693,,,7.245000787,0.000355659,,,7.242044349,0.000677874,,,7.247050787,0.000283413,,,7.243411016,0.001353153,,
7.249326249,0.001849986,,,7.248417915,-0.017204327,,,7.253418065,0.000356367,,,7.25046163,0.000683635,,,7.255468065,0.000281734,,,7.251828296,0.001353473,,
7.257743526,0.001844118,,,7.256835193,-0.017205871,,,7.261835344,0.000356188,,,7.25887891,0.000690423,,,7.263885344,0.000280609,,,7.260245576,0.001359734,,
7.266160804,0.001835681,,,7.265252471,-0.017202169,,,7.270252622,0.000355557,,,7.26729619,0.000703083,,,7.272302622,0.000279169,,,7.268662857,0.001366995,,
7.274578082,0.001829514,,,7.273669749,-0.017164365,,,7.2786699,0.000356204,,,7.27571347,0.000716988,,,7.2807199,0.000277446,,,7.277080137,0.001375085,,
7.28299536,0.001826199,,,7.282087027,-0.017122322,,,7.287087178,0.000358287,,,7.284130751,0.000713999,,,7.289137178,0.000275998,,,7.285497417,0.001393613,,
7.291412638,0.001823055,,,7.290504305,-0.017085283,,,7.295504456,0.000362202,,,7.292548031,0.000696022,,,7.297554456,0.00027729,,,7.293914697,0.001412283,,
7.299829916,0.001820299,,,7.298921582,-0.017052716,,,7.303921734,0.000365858,,,7.300965311,0.000660542,,,7.305971734,0.000278805,,,7.302331978,0.001424723,,
7.308247194,0.001817428,,,7.30733886,-0.017070407,,,7.312339012,0.000368917,,,7.309382591,0.000660251,,,7.314389012,0.000280372,,,7.310749258,0.001431644,,
7.316664472,0.001814451,,,7.315756138,-0.017095971,,,7.32075629,0.000371451,,,7.317799872,0.000675363,,,7.32280629,0.000281561,,,7.319166538,0.001432485,,
7.325081749,0.001810648,,,7.324173416,-0.017114137,,,7.329173568,0.00037029,,,7.326217152,0.000693886,,,7.331223568,0.000282414,,,7.327583818,0.001443447,,
7.333499027,0.001807122,,,7.332590694,-0.017100456,,,7.337590846,0.000368457,,,7.334634432,0.000709679,,,7.339640846,0.000279937,,,7.336001099,0.001454989,,
7.341916305,0.001803847,,,7.341007972,-0.017069031,,,7.346008124,0.000367139,,,7.343051712,0.000723035,,,7.348058124,0.000277542,,,7.344418379,0.00144674,,
7.350333583,0.00180093,,,7.34942525,-0.017033977,,,7.354425402,0.000365421,,,7.351468993,0.000742667,,,7.356475402,0.000279169,,,7.352835659,0.001420961,,
7.358750861,0.001798014,,,7.357842528,-0.017000423,,,7.36284268,0.000363342,,,7.359886273,0.000759506,,,7.36489268,0.00028061,,,7.361252939,0.001342244,,
7.367168139,0.001794639,,,7.366259805,-0.01696823,,,7.371259958,0.000358919,,,7.368303553,0.000773805,,,7.373309958,0.000281848,,,7.36967022,0.001245568,,
7.375585417,0.00179086,,,7.374677083,-0.016929985,,,7.379677236,0.000354786,,,7.376720833,0.000780126,,,7.381727236,0.000281599,,,7.3780875,0.001199923,,
7.384002695,0.001787572,,,7.383094361,-0.016893785,,,7.388094514,0.000352185,,,7.385138114,0.000777859,,,7.390144514,0.000277498,,,7.38650478,0.001225614,,
7.392419972,0.001784832,,,7.391511639,-0.016859467,,,7.396511792,0.000352102,,,7.393555394,0.000766637,,,7.398561792,0.000272522,,,7.394922061,0.001270382,,
7.40083725,0.001782996,,,7.399928917,-0.016829679,,,7.40492907,0.000354225,,,7.401972674,0.000715274,,,7.40697907,0.000269806,,,7.403339341,0.001315751,,
7.409254528,0.001781385,,,7.408346195,-0.016803874,,,7.413346348,0.000357094,,,7.410389954,0.000654801,,,7.415396348,0.000267901,,,7.411756621,0.001347537,,
7.417671806,0.001778737,,,7.416763473,-0.01680029,,,7.421763626,0.000359487,,,7.418807235,0.000653389,,,7.423813626,0.00026637,,,7.420173901,0.00136731,,
7.426089084,0.001775167,,,7.425180751,-0.016813686,,,7.430180904,0.000361452,,,7.427224515,0.000687974,,,7.432230904,0.000265164,,,7.428591182,0.001393882,,
7.434506362,0.001770568,,,7.433598028,-0.016838338,,,7.438598183,0.000362687,,,7.435641795,0.000722802,,,7.440648183,0.000264565,,,7.437008462,0.001425386,,
7.44292364,0.001767535,,,7.442015306,-0.016872814,,,7.447015461,0.000361553,,,7.444059075,0.000752927,,,7.449065461,0.000264296,,,7.445425742,0.001456319,,
7.451340918,0.001766476,,,7.450432584,-0.016893484,,,7.455432739,0.000358099,,,7.452476356,0.000778888,,,7.457482739,0.000264117,,,7.453843022,0.001472873,,
7.459758195,0.001764672,,,7.458849862,-0.016907152,,,7.463850017,0.000355033,,,7.460893636,0.000790368,,,7.465900017,0.000264013,,,7.462260303,0.001476691,,
7.468175473,0.001762188,,,7.46726714,-0.016914757,,,7.472267295,0.000352245,,,7.469310916,0.000771181,,,7.474317295,0.000264858,,,7.470677583,0.001481115,,
7.476592751,0.001758495,,,7.475684418,-0.016875477,,,7.480684573,0.000349698,,,7.477728196,0.000754412,,,7.482734573,0.000265788,,,7.479094863,0.001509634,,
7.485010029,0.00175313,,,7.484101696,-0.016788697,,,7.489101851,0.000346908,,,7.486145477,0.000759099,,,7.491151851,0.000265738,,,7.487512143,0.001536878,,
7.493427307,0.001747958,,,7.492518974,-0.016710608,,,7.497519129,0.000344581,,,7.494562757,0.000768761,,,7.499569129,0.00026482,,,7.495929424,0.001548409,,
7.501844585,0.001742335,,,7.500936251,-0.016644338,,,7.505936407,0.000344349,,,7.502980037,0.000787597,,,7.507986407,0.000263342,,,7.504346704,0.001546037,,
7.510261863,0.001736311,,,7.509353529,-0.01658845,,,7.514353685,0.000346374,,,7.511397317,0.000804121,,,7.516403685,0.000261459,,,7.512763984,0.001504196,,
7.518679141,0.001729516,,,7.517770807,-0.016606337,,,7.522770963,0.000348679,,,7.519814598,0.00081616,,,7.524820963,0.000260194,,,7.521181264,0.00144813,,
7.527096418,0.001723434,,,7.526188085,-0.016683503,,,7.531188241,0.000350798,,,7.528231878,0.00082426,,,7.533238241,0.000259508,,,7.529598545,0.001405796,,
7.535513696,0.001718987,,,7.534605363,-0.016754279,,,7.539605519,0.000352751,,,7.536649158,0.00083547,,,7.541655519,0.00025911,,,7.538015825,0.001369505,,
7.543930974,0.001716353,,,7.543022641,-0.016818799,,,7.548022797,0.000354646,,,7.545066438,0.000859453,,,7.550072797,0.000258789,,,7.546433105,0.001335032,,
7.552348252,0.001713347,,,7.551439919,-0.016883484,,,7.556440075,0.000357139,,,7.553483719,0.000885217,,,7.558490075,0.000258425,,,7.554850385,0.001302098,,
7.56076553,0.001709992,,,7.559857197,-0.016929095,,,7.564857353,0.000359312,,,7.561900999,0.000892124,,,7.566907353,0.000258021,,,7.563267666,0.001272336,,
7.569182808,0.001705762,,,7.568274474,-0.016955311,,,7.573274631,0.00035955,,,7.570318279,0.000882315,,,7.575324631,0.00026021,,,7.571684946,0.001283373,,
7.577600086,0.001700775,,,7.576691752,-0.01696666,,,7.581691909,0.000358079,,,7.578735559,0.000853001,,,7.583741909,0.000262558,,,7.580102226,0.001294985,,
7.586017363,0.001696657,,,7.58510903,-0.016976566,,,7.590109187,0.000357802,,,7.58715284,0.000852882,,,7.592159187,0.000264405,,,7.588519506,0.001299657,,
